9,4799,"4,5,11,18","<p>   My Aunt Sharon called my mother one day and asked me to come run with her at a cancer walk in Lacanaster, PA. I happily agreed and now after two days, I ran/walked a total of 16 miles. I had ran with my Aunt Sharon, her friends, and other people from around the state, also in the community. </p>",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,pva
10,4811,"7,2,5,4,7",<p>I joined FFA because I live on a farm and I enjoy agricultural. You learn different things from it. You can the importance that agriculture plays on the world. You do different fundraisers and different competions for FFA.</p>,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pva
11,4811,"2,5,11,18,18",<p>Over the past couple years I have been doing 4-H. You have to go with the flow of the animals and you learn lots of resposobility by taking care of your animals. I have showed different breeds. I have showed cows and pigs.</p>,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,pva
12,4811,"7,5,11,18",<p>I showed cows at the Centre County Grange Fair. I had to do a lot of work to do to prepare for the fair. It took me several months to get the calf the way a nice dairy cow should be. You learn a lot of responsibility working and taking care of animals.</p>,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,pva
13,4756,"4,5,8,8,11,18","<p>I recently&nbsp;joined student council in the beginning&nbsp;of the school year (2017). I feel that I need to be involved in the school community. We have been sharing ideas about what we would like to change in the school to make it a better place for learning and being involved. We would really like to stop bullying and as an entire school, have a better attitude&nbsp;about the school community.</p>",0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,pva
14,4756,"2,5,11,18,18","<p>Last year my friend and I had this really big idea to do a Mini-THON. We started planning the Monday after the 2017&nbsp;Penn State THON. We planned and organized with&nbsp;the help of a couple of friends. We had a goal of $5,000, but we managed to pull off about $4,500 from about 200 students. We presented the check to a representative&nbsp;from the four diamonds in June, a couple of days after school ended. Our teachers, parents, and the community were really proud of our hard work and our huge accomplishment.</p>",0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,pva
15,4770,"4,4,14","<p>I was in 5 seasons of AYSO soccer, and am now participating in PV juinor high soccer.I am planning to participate until I graduate.</p>",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pva
16,5435,"18,4,7,15","<p><span style=""font-family: Raleway;""><span style=""font-size: 16px; white-space: pre-wrap;"">In Mrs. Ripka's Drawing I at Penns Valley High School we practiced things such as creating portrats, figure drawings, and pastel drawings. I did not have a lot of experience with blending pastels before this. As an artist, my work is often very refined and as perfected as I can manage to get it to be. This is why when I started this project, I acted in a simliar fashion; I planned every last edge and sector, and warily applied the colors. But once I began to to really engage in this process, I found that the strokes I deemed to lower the aesthetic appeal of the work could easily be blended over and changed. After acclimating to this truth, I began to be less strict while applying my colors. I found myself a lot more comfortable with experimenting and being playful while creating art.</span></span></p>",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,pva
17,3926,"10,18,7,2","<p>There are several clubs people join after school, but the club I'm&nbsp;most interested in (Songwriting)&nbsp;doesn't exist. Because I and others felt passionate about this hobby, I decided to&nbsp;reach out to the school's&nbsp;club coordinator and asked them the procedures of starting one.&nbsp;After submitting an application, we got approved within a week and held our first meeting. Most of our initial members didn't have much experience, but thankfully we worked together to set goals for the organization. By word of mouth, our membership had grown to over 30 students! I'm thankful to have found other students with a desire to create music. I look forward to seeing how this organization grows.</p>",0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,pva
18,4756,"4,1,8,11","<p>I started off my day with a cup of coffee and a donut while I commuted to work. After getting to the office, I hopped in my patrol car and set off for work. I knew from the beginning&nbsp;it was going to be a long day. I pulled a car over for a traffic violation, they weren't too happy because they were going to really late for work, but I was just doing what had to be done. As I was cruising&nbsp;along the highway, I was called to a car accident. As I arrived on the scene, my heart was pounding, but I had to stay cool and to my job efficiently and effectively. After the mess was cleaned up, I headed back to the office for lunch, since the crash was unexpected I had to cope with my time and only have a 10-minute lunch break. I set off once again from the office to patrol the rush hour traffic. It was an okay day until I had to make a DUI arrest. I spent all night at the jail and office doing loads of paperwork. I didn't get off work until 8:00 pm, but I am used to having to stay late because of all of the crazy calls. You can never predict what will happen tomorrow on the job. Tomorrow will be a new day, with new arrests, new people, and new paperwork.&nbsp;</p>",1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pva
19,4811,"18,15,2,8,11",<p>Beep. Beep. It is 4:30 and I have to get up and see what the farm workers are doing at the farm. I have t help them out and work out in the fields today. I have to watch them do their work and make sure they do it right. This is the life of a Farm Manager.</p>,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,pva
20,4793,"4,11","<p>I woke up today not knowing what was going to happen. As a game warden you job is all over the place,it can go from saving a duck to catching a poacher. It is dange</p>
<p>rous but someone has to do it so why shouldnt I.I know that I am helping the animals and my community. My favorite part is restocking the trout. That is my life as a game warden.</p>",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pva
21,4548,"10,7","<p>Please write 1-2 sentences to answer the questions about the &ldquo;Soft Skills&rdquo; questionnaire you just took. &nbsp;Thanks!</p>
<p>You have just taken a &ldquo;soft skills&rdquo; inventory. &nbsp;These skills/ traits are the qualities that people who hire and employ people in Pennsylvania say they want in people who work for them. &nbsp;</p>
<p>&nbsp;</p>
<p>Out of the questions you were asked, which ones sounded most like you? &nbsp;</p>
<p>Are you honest? &nbsp;Yes because I am honest a lot.</p>
<p>&nbsp;</p>
<p>Which skills do you think you are already good at? &nbsp;</p>
<p>Teamwork because I really like being on teams with my friends.</p>
<p>&nbsp;</p>
<p>Can you think examples of ways or places that you learned these skills already?</p>
<p>Home, school, with friends, and video games.</p>
<p>&nbsp;</p>
<p>Which skill do you think you might want to work on?</p>
<p>Problem solving because I&rsquo;m not the best at it but I&rsquo;m still good at it.</p>",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pva
22,4341,"10,8,8,11","<p>Out of the questions you were asked, which ones sounded most like you? &nbsp;</p>
<p>The question that sounded most like me is the question that said you get your work done on time.</p>
<p>&nbsp;</p>
<p>Which skills do you think you are already good at? &nbsp;</p>
<p>I am really good at keeping my desk clean.</p>
<p>&nbsp;</p>
<p>Can you think examples of ways or places that you learned these skills already?</p>
<p>You can learn these skills at school.</p>
<p>Which skill do you think you might want to work on?</p>
<p>&nbsp;</p>
<p>&nbsp;I need to work on being nice to my sister.</p>
<p>&nbsp;</p>",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pva
23,4537,"18,4,18,11","<p id=""docs-internal-guid-bff5b218-4e58-8311-50ce-1541039d450d"" dir=""ltr"" style=""font-family: -webkit-standard; -webkit-text-size-adjust: auto; line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt;""><span style=""font-size: 11pt; font-family: Arial; background-color: transparent; font-variant-ligatures: normal; font-variant-east-asian: normal; font-variant-position: normal; vertical-align: baseline; white-space: pre-wrap;"">Yes I agree that the higher areas in my interest inventory sound like me because I like to do with all of these different activities on the computer everyday. Some of things that I do with the computers are like make code and design tall towers in an app. I agree with all of the results because I like to do things with computers and I also like to do experiments that explode into a really cool cloud.</span></p>
<p dir=""ltr"" style=""font-family: -webkit-standard; -webkit-text-size-adjust: auto; line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt;""><span style=""font-size: 11pt; font-family: Arial; background-color: transparent; font-variant-ligatures: normal; font-variant-east-asian: normal; font-variant-position: normal; vertical-align: baseline; white-space: pre-wrap;""> &nbsp;&nbsp;Some of the things I do with construction is I build little towns on an website called CoSpaces.</span></p>",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,pva
24,4976,"18,11","<p><span id=""docs-internal-guid-bff5b218-7df5-b709-4fa6-9d9b5d554443"" style=""-webkit-text-size-adjust: auto; font-size: 11pt; font-family: Arial; background-color: transparent; font-variant-ligatures: normal; font-variant-east-asian: normal; font-variant-position: normal; vertical-align: baseline; white-space: pre-wrap;"">I prefer the Career cluster because I like writing more and there is also much more interest areas that fit my wantings/needs. It has more options on what you want to do in your future and my next move, you have to take a &ldquo;30&rdquo; question test on things that your not that interested in</span></p>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,pva
25,5036,"10,8,2,12,8,14,11","<p><span style=""font-family: 'Open Sans', Arial, sans-serif; text-align: justify;"">Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.</span></p>",0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pva
26,5038,"5,7,8,8,10,11","<p>Hello, my name is Jeremy. This post is a sample.</p>",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pva
27,5435,"4,4,10","<p>In Advanced Art, we have been working on a very unique project where we are to paint a design on a plow, with the theme of ""Know Before You Go!"". It was intended that this plow would bring attention to the fact that the community has the option of calling 511, which would alert them of the road conditions before they would go out to work. As a small class of 5, it was naturally easier for us to converse with one another about our plans. I feel that I gained valuable experience by having the opportunity to work with a small team on this project. I was able to practice my creativity in creating concept art for this design, and I was also able to problem solve by gridding out the painting on photoshop so that it was easier for us to translate onto the plow.</p>",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pva
28,5435,"10,4,8,8,11","<p>One of my favorite quotes about art is one by Cesar A. Cruz, ""Art should comfort the disturbed and disturb the comfortable."" While creating art, I tend to think of this quote. I do not make art to capture the likeness alone of things, nor to convey some hyperspecific idea; I may start at said idea, but along the way purposefully add layers of meanings to ensure that there will be multiple interpretations. The themes I often deal with include affairs of the mind and distressing aspects of society. Even in pieces made with the intention of being more of a study than anything else, there is this ghostly quality to them with their smooth gradients and often soft lines, and I find that these pieces can sometimes evoke feelings of dread or wariness - this is purposeful. What we express into society is filtered by what we percieve as valid to express...but when we look inside the mind there is no such censorship: only the raw, daunting realities of whatever may plague us or have our interests. To me, these rather surreal works have far more authenticity than they would have if being completely fitting to what we would see in our world. An artist I admire, Zdzislaw Bekinski said, ""I wish to paint in such a manner as if I were photographing dreams."" And I do as well. I connect with him because I too do not want to portray total realism, but the concerning gray area between that and cartoonism. Like Bekinski, I have an interest in showcasing the darker parts of life in my artwork, as I feel that has a deepness that can lead to revelations.</p>",0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pva
29,5034,"4,4",<p>This is a sample description.</p>,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pva
30,4724,"10,4,8,2,8,11","<p>Georgia O'Keefe once said, ""When you take a flower in your hand and really look at it, it's your world for the moment. I want to give that world to someone else. Most people in the city rush around so, they have no time to look at a flower. I want them to see it whether they want to or not.""<span class=""Apple-converted-space"">&nbsp;</span></p>
<p>Much like O'Keefe, who was known for her enlarged flowers, skulls, desert landscapes, my artwork is heavily inspired by the beauty of what surrounds us. I have always been enthralled with the natural world, and I want to share this fascination with those who view my artwork.&nbsp;</p>
<p>But I don't want the people who view my work to simply&nbsp;<em>look&nbsp;</em>at it -&nbsp;I want them to feel a connection, one that will take them back to their roots, their past, the past in which it was possible for humanity to exist peacefully with the natural world without destroying it.<span class=""Apple-converted-space"">&nbsp;</span></p>
<p>The advances people have been making with technology, industry, and other fields are out of this world - quite literally. We have become a society that is so connected that there is now a disconnect. And it is getting to the point that if we don&rsquo;t change something about what we are doing,&nbsp;and if we don&rsquo;t acknowledge our mistakes and work to fix them, we will eventually die out.<span class=""Apple-converted-space"">&nbsp;</span></p>
<p>The cycle of life and death is another theme I touch on in my work. I believe that nothing is forever, that everything is ephemeral. This concept isn&rsquo;t something I shy away from.<span class=""Apple-converted-space"">&nbsp;&nbsp;</span>Whether it be something as small as the life cycle of a fly or as large as the survival of the human race, we are all bound to go at some point. I want my work to convey that life and death go hand in hand. We shouldn&rsquo;t deny death because it is a part of our being. We live and enjoy it as much as possible. I believe that we die, and we connect back to the earth, only later to become something new and different.<span class=""Apple-converted-space"">&nbsp;</span></p>
<p>I want my artwork to show this cycle, thus why I often use symbols of death, such as skulls and black snakes, and symbols of life, such as vibrant flowers and butterflies, intertwined together as one whole - the circle of life, essentially.<span class=""Apple-converted-space"">&nbsp;</span></p>
<p>Since writing this I have realized how truly difficult it is to describe why I make art - it&rsquo;s not something I do, but rather a part of me, and I can&rsquo;t properly convey that in writing. I can convey what themes are in my art, what I want from my art, but why I make art is a different story.</p>
<p>I&rsquo;ll leave off with another quote from Georgia O&rsquo;Keefe: &ldquo;I found I could say things with color and shapes that I couldn't say any other way - things I had no words for.&rdquo;</p>
<p>&nbsp;</p>",0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pva
31,5953,"10,18,4,8,2,12,8,14,11","<p dir=""ltr"" style=""line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt;"">&nbsp;</p>
<p dir=""ltr"" style=""line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt;"">&nbsp;</p>
<p dir=""ltr"" style=""line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt;"">&nbsp;</p>
<p dir=""ltr"" style=""line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt;""><span style=""font-size: 9pt; font-family: Arial; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; font-variant: normal; text-decoration: none; vertical-align: baseline; white-space: pre-wrap;"">Have you ever thought about what job you are going to have in the future?</span></p>
<p dir=""ltr"" style=""line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt;""><span style=""font-size: 9pt; font-family: Arial; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; font-variant: normal; text-decoration: none; vertical-align: baseline; white-space: pre-wrap;"">Well I have put some thought in this. And I&rsquo;m going to be telling you about being an art therapist. Some of these skill requirements are art, interacting, psychology, analyzation, and listening skills.</span></p>
<p dir=""ltr"" style=""line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt;""><span style=""font-size: 9pt; font-family: Arial; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; font-variant: normal; text-decoration: none; vertical-align: baseline; white-space: pre-wrap;"">You will also need to get a master&rsquo;s degree in art therapy. And there is a 5% to 9% increase in the the need in this job until 2029. </span></p>
<p dir=""ltr"" style=""line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt;""><span style=""font-size: 9pt; font-family: Arial; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; font-variant: normal; text-decoration: none; vertical-align: baseline; white-space: pre-wrap;"">And the benefits of being an art therapist are you can help others feel better, can work with children, understanding how someone feels, and sometimes you can travel. There is little promotion other than getting a higher level of this job and raises in pay. But you will also have to be emotionally stable, creative, sensitive to human needs and expressions. The only negative thing about this job is materials for your patients use, and trying to understand what some of the patients are going through. Plus you will will only have to work 30 to 40 hours a week.</span></p>
<p dir=""ltr"" style=""line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt;""><span style=""font-size: 9pt; font-family: Arial; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; font-variant: normal; text-decoration: none; vertical-align: baseline; white-space: pre-wrap;"">And I think I am suitable from this job because I&rsquo;m artistic, patient, creative, like interacting with people, good listener, physically fit, and I&rsquo;m good at analyzing things.</span></p>",0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,pva
32,5969,"18,11","<p>I made the decision that I did because I needed a new pair of headphones and they were the ones that stuck out, lasted the longest, and had the most reviews that said they were very good and tough. So that is why I chose to buy and make the decision that I did.</p>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,pva
33,5913,11,<p>During this activitie I learned the best options and to search a while till you find what you want for the best price. I learned to give and take some on what you want. I've learned to set a budget for something and dont pay anymore than what you agree to yourself to pay. I picked those three options because they best fit my wants and are a reasonable price.</p>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pva
34,5941,18,"<p dir=""ltr"" style=""line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt;"">&nbsp;</p>
<p><strong style=""font-weight: normal;"">&nbsp;</strong></p>
<p><strong style=""font-weight: normal;"">&nbsp;</strong></p>
<p dir=""ltr"" style=""line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt;""><span style=""font-size: 11pt; font-family: Arial; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; font-variant: normal; text-decoration: none; vertical-align: baseline; white-space: pre-wrap;"">I picked a phone-as my item because everyone has one and thay all want something different so I used a phone</span></p>
<p><strong style=""font-weight: normal;"">&nbsp;</strong></p>
<p dir=""ltr"" style=""line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt;""><span style=""font-size: 11pt; font-family: Arial; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; font-variant: normal; text-decoration: none; vertical-align: baseline; white-space: pre-wrap;"">I picked the tree because that had something that I look for-in a phone but I got Galaxy s7 32GB (Verizon) because it had more quality that I was looking for.</span></p>
<p>&nbsp;</p>
<p dir=""ltr"" style=""line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt;""><span style=""font-size: 11pt; font-family: Arial; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; font-variant: normal; text-decoration: none; vertical-align: baseline; white-space: pre-wrap;""> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span></p>
<p><span style=""font-size: 11pt; font-family: Arial; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; font-variant: normal; text-decoration: none; vertical-align: baseline; white-space: pre-wrap;"">&nbsp;</span></p>",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,pva
35,5954,"7,14","<p><strong>Define your goal:</strong> I want to purchase a ford truck.</p>
<p><strong>Establish your criteria:</strong>&nbsp;</p>
<p>ford</p>
<p>At least 8 cylinder engine</p>
<p>4-wheel drive</p>
<p>under $20,000</p>
<p>under 200,000 miles</p>
<p>like it to be purple</p>
<p>towing capability</p>
<p><strong>Choose three good options:&nbsp;</strong></p>
<p>https://www.carfax.com/vehicle/1FTSX21P96EA01767</p>
<p>https://www.carfax.com/vehicle/1FTNW21P03EC01464</p>
<p>https://www.carfax.com/vehicle/1FT7W2B61BEA81008</p>
<p><strong>Pros truck #1:&nbsp;</strong></p>
<p>$14,900</p>
<p>114,153 miles</p>
<p>4-wheel drive</p>
<p>8 cylinder engine</p>
<p>trailer hitch</p>
<p><strong>Cons truck #1:</strong>&nbsp;</p>
<p>white</p>
<p><strong>Pros truck #2:&nbsp;</strong></p>
<p>$9,990</p>
<p>115,183 miles</p>
<p>4-wheel drive</p>
<p>8 cylinder engine</p>
<p>towing package</p>
<p><strong>Cons truck #2:</strong></p>
<p>silver</p>
<p><strong>Pros truck #3:</strong></p>
<p>$17,950</p>
<p>124,108 miles</p>
<p>4-wheel drive</p>
<p>8 cylinder engine</p>
<p>trailer hitch</p>
<p><strong>Cons truck #3:</strong></p>
<p>white</p>
<p><strong>Decide what's best:</strong></p>
<p>I decided that truck number 2 was the best option.</p>
<p><strong>Evaluate the result:</strong></p>
<p>I decided that truck number 2 was the best option because instead of only having a trailer hitch it had a towing package.</p>
<p>&nbsp;</p>
<p>This project helped me to decide what option is the best, also how to decide what the best option is. This will help me for all of my life because I will have a lot of big decisions to decide on, this will help me find the best option.</p>
<p>&nbsp;</p>",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pva
36,5349,"4,4,11","<p>The day spent in Rothrock state forest reconstructing the stream habitat was filled with constructing and diverting the flow of water with logs held in place with barbs steel poles. John Ford, president of the National Youth Fly Fishing Team, was the sponsor for the days' events. He, among others, taught us the importance of water diversion in streams, especially this stream due to its close proximity to the road. The stream is slowly eroding the bank closer and closer to the road, so by diverting the water, the stream bank and road are saved. As the stream erodes, soil and nutrients are deposited into the water, possibly causing the stream ecosystem harm. The log systems are also very beneficial for trout who can live and use the logs as habitat. </p>
<p>All in all this experience was helpful in the insight of stream habitat restoration. </p>",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pva
37,5202,"7,2,11,18","<p dir=""ltr"" style=""line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt; text-indent: 36pt;""><span style=""font-size: 11pt; font-family: Arial; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; font-variant: normal; text-decoration: none; vertical-align: baseline; white-space: pre-wrap;"">On September 27th, 2018, I joined a group of other students on a job shadowing trip to Whipple&rsquo;s Dam. On this trip, I learned about a multitude of careers, but my favorite was probably that of a forester. This job normally only requires a bachelor&rsquo;s degree, but some have a Ph.D. A forester normally has good critical thinking and analytical skills so that they can work with the forest and react quickly and efficiently to any problems that arise. They also must be good with communication so that any collaboration between them and other groups, as well as the public, can run smoothly; as all will have a clear understanding of the situation. Foresters work to conserve forests for both recreational and commercial uses. They also restore damage to forests that were caused by logging, insects, wildfires, etc. In general, they maintain and manage forests, and make sure that all activity complies with government regulations. While on the job, I learned that foresters normally work in the field. I also learned that they often collaborate with other groups for restoration projects, like the one that was being done on Laurel Run. For example, they brought logs to create vanes with along the bank. I could see some of the work that had been done, like maintenance around the road and stream bank, and got to help restore the stream with them. </span></p>
<p>&nbsp;</p>
<p dir=""ltr"" style=""line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt; text-indent: 36pt;""><span style=""font-size: 11pt; font-family: Arial; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; font-variant: normal; text-decoration: none; vertical-align: baseline; white-space: pre-wrap;"">Overall I think that this could be a good career for me. I say this because I enjoy being in the woods and doing my best to help the environment. I also have relatively good skills in communication, analysis, and critical thinking. In general, I have enjoyed my past experiences with stream restoration, and this trip was no exception. I would like to thank DCNR for making this job shadowing experience possible.</span></p>",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,pva
